"WAY_ID";"NODE_ID";"SEQ_NR"
23785571;257720928;1
23785571;255830453;2
23785572;255830316;1
23785572;257720933;2
23785572;257720935;3
23785572;257720938;4
23785572;260383594;5
23785572;257720940;6
23785573;257720940;1
23785573;257720942;2
23785574;257720938;1
23785574;255830315;2
23859544;256332911;1
23859544;258590016;2
23859544;258590009;3
23859544;258590011;4
23859544;386837524;5
23859544;258590014;6
23859544;257964749;7
23859545;257964749;1
23859545;386837513;2
23859545;256332895;3
23859545;33349578;4
23859545;256332894;5
23859545;33349559;6
23859545;316291297;7
23859545;256332893;8
23859545;256332912;9
23859545;316291294;10
23859545;33349560;11
23859545;1368112277;12
23859545;34090380;13
23859545;1368112271;14
23859545;33349561;15
23859545;213262808;16
23859545;267092125;17
23859545;258590019;18
23859546;258590014;1
23859546;386837531;2
23859546;256332904;3
23859546;257964758;4
23859546;25761206;5
23859547;257964749;1
23859547;247685588;2
23859547;386837522;3
23859547;25761291;4
23859547;256332908;5
23859547;25761290;6
23859758;71164009;1
23859758;302019232;2
23859758;316283352;3
23859758;33349568;4
23859758;302019223;5
23859758;316283485;6
23859758;253291780;7
23859758;296140071;8
23859758;71165295;9
23859758;1368112268;10
23859758;267092126;11
23859758;258592348;12
23859758;33349571;13
23859758;631190681;14
23859758;33349572;15
23859758;1368112274;16
23859758;33349573;17
23859758;256332913;18
23859758;256332897;19
23859758;33918680;20
23859758;256332898;21
23859758;506178217;22
23859760;258592348;1
23859760;258592349;2
23859760;258592352;3
23859760;258592350;4
23859760;33349561;5
23859761;213262808;1
23859761;258592351;2
23859761;258592352;3
23859761;258592353;4
23859761;33349571;5
23859862;25761290;1
23859862;256332910;2
23859863;25761171;1
23859863;631570910;2
23859863;735515260;3
23859863;320913474;4
23859863;256837987;5
23859863;253291782;6
23859863;735515331;7
23859863;253291784;8
23859863;631190686;9
23859863;25761176;10
23859863;735515361;11
23859863;631190708;12
23859863;735935873;13
23859863;101236697;14
23859863;735727890;15
23859863;735935833;16
23859863;25761182;17
23859863;25761185;18
23859863;735935823;19
23859863;735727857;20
23859863;25761340;21
23859863;534096441;22
23859863;26882851;23
23859865;256332911;1
23859865;25761205;2
23859865;386837533;3
23859865;258594652;4
23859865;33349580;5
23859865;256333940;6
23859865;25761206;7
23898274;77669076;1
23898274;259028818;2
23898274;259028819;3
23898274;914719778;4
23898274;914719787;5
23898274;259028820;6
23898274;77669065;7
23898275;77669065;1
23898275;94548662;2
23898283;71589754;1
23898283;735830577;2
23898283;77669102;3
23898283;77669086;4
23898283;94548659;5
23898283;77669075;6
23898283;94548662;7
23898283;735830597;8
23898283;77669069;9
23898301;735935813;1
23898301;735935859;2
23898301;735935881;3
23898301;259029014;4
23898301;735830496;5
23898301;735830536;6
23898301;735935813;7
23898301;735830491;8
23898301;735935907;9
23898301;735935893;10
23898301;259029015;11
23898301;259029317;12
23898301;259029204;13
23898301;259029205;14
23898312;735830541;1
23898312;259029014;2
23898312;735935792;3
23898312;259029142;4
23898312;735935815;5
23898312;259029143;6
23898312;735935834;7
23898312;735830510;8
23898312;259029144;9
23898312;94548666;10
23898312;77669115;11
23898314;259029144;1
23898314;735830579;2
23898314;259029317;3
23898331;259029015;1
23898331;735830558;2
23898331;735935834;3
23898424;259030147;1
23898424;735830498;2
23898424;735830570;3
23898424;259030148;4
23898424;259030149;5
23898424;259030150;6
23898424;735830511;7
23898424;266330839;8
23898424;259030147;9
23910417;34042715;1
23910417;60655305;2
23910417;260564783;3
23910417;534096247;4
23917677;60655309;1
23917677;1366953699;2
23917677;1366953685;3
23917677;1366953684;4
23917677;33353032;5
23948296;269916971;1
23948296;277679984;2
23948296;369109957;3
23948296;59842788;4
23948296;369109959;5
23948296;369109951;6
23948296;369110463;7
23948296;369110366;8
23948296;369106617;9
23948296;34042701;10
23948296;34042713;11
23948296;369109136;12
23952007;31026678;1
23952007;31026679;2
23952007;259650614;3
23952008;360049987;1
23952008;1370793446;2
23952008;31026681;3
23952008;1370793471;4
23952008;31026682;5
23952008;359307517;6
23952008;31026683;7
23952008;31026684;8
23952008;598039436;9
23952008;31026685;10
23952008;31026686;11
23952008;267091708;12
23952008;683214429;13
23952008;31026687;14
23952008;1291419221;15
23972178;34042699;1
23972178;259867242;2
23972178;259867240;3
23972178;259867232;4
23972178;1370813538;5
23972178;294087748;6
23972178;294087749;7
23972178;259867231;8
23972180;286927710;1
23972180;34042700;2
23972180;631190725;3
23972184;259867244;1
23972184;260385594;2
23972184;259867246;3
23972184;1415061223;4
23972185;1415061223;1
23972185;735593596;2
23972185;735577342;3
23972185;260385595;4
23972185;25761171;5
23972185;286927914;6
23972185;25761174;7
23972234;259867675;1
23972234;259867676;2
23972234;348152936;3
23984668;59846076;1
23984668;899541294;2
23984668;1366953825;3
23984668;899541268;4
23984668;899541266;5
24011432;427283460;1
24011432;427283470;2
24011432;427283476;3
24011432;260383207;4
24011432;1370793431;5
24011432;1370793426;6
24011432;427283487;7
24011433;257720942;1
24011433;1370793413;2
24011433;260383220;3
24011492;260383594;1
24011492;1370793436;2
24011711;260385127;1
24011711;260385129;2
24011711;260385132;3
24011711;260385133;4
24011711;260385131;5
24011711;1370793449;6
24011711;260385136;7
24011711;1370793452;8
24011711;1370793456;9
24011711;1370793464;10
24011711;1370793462;11
24011711;260385137;12
24011711;1370793465;13
24011711;1370793466;14
24011711;1370793474;15
24011711;1370793473;16
24011711;260385139;17
24011711;677382542;18
24011711;260385140;19
24011711;320902298;20
24011711;320902277;21
24011711;320902248;22
24011711;260385130;23
24011711;260385128;24
24011711;260385127;25
24011754;81064702;1
24011754;260385594;2
24011754;260385595;3
24011754;260385600;4
24011754;260385619;5
24011754;735593600;6
24011754;295491087;7
24026187;260557636;1
24026187;588175138;2
24026187;59838537;3
24027010;260566624;1
24027010;457504944;2
24027010;260566623;3
24027010;260566622;4
24027010;1393946594;5
24027010;260566621;6
24027010;308340687;7
24027010;260566620;8
24027010;260566619;9
24027010;260566618;10
24027010;260566617;11
24027010;289509939;12
24027010;271939471;13
24027010;26235184;14
24027012;59598811;1
24027012;313357751;2
24027012;260566618;3
24027013;260564811;1
24027013;1383467347;2
24027013;59932469;3
24036994;29791529;1
24036994;639598609;2
24036994;832511217;3
24036994;832511215;4
24036994;832511209;5
24036994;832511458;6
24036994;832511190;7
24037060;29860241;1
24037060;429456168;2
24037119;29860242;1
24037119;348413447;2
24037119;260688877;3
24037119;30937368;4
24056812;29364298;1
24056812;735830500;2
24056812;316280014;3
24056812;29364304;4
24056812;316280016;5
24165117;261742495;1
24165117;29727585;2
24165117;29791544;3
24165117;1256887914;4
24165117;29860243;5
24165117;29860242;6
24165117;348358226;7
24165117;348413459;8
24165117;1370916175;9
24165117;289509934;10
24165117;1230563321;11
24165117;348352846;12
24165117;29791565;13
24165117;348358236;14
24165117;29727584;15
24165117;29791546;16
24165117;261742495;17
24432345;26882852;1
24432345;265546898;2
24493291;266330781;1
24493291;77669215;2
24493291;77669210;3
24493292;266330782;1
24493292;266330783;2
24493293;266330783;1
24493293;266330781;2
24493294;25761199;1
24493294;71589742;2
24493294;77669112;3
24493294;71589748;4
24493294;71589754;5
24493295;77669102;1
24493295;735830553;2
24493295;735830507;3
24493295;77669096;4
24493295;350167774;5
24493295;77669072;6
24493296;77669210;1
24493296;832511877;2
24494144;266341694;1
24494144;1406883334;2
24494144;1406883295;3
24494144;60656051;4
24494144;36270121;5
24494144;34975005;6
24494144;1366953831;7
24494144;1406882957;8
24494144;59846076;9
24494144;267093385;10
24494144;25530092;11
24494219;266343056;1
24494219;1406883225;2
24494219;266343025;3
24494465;266345899;1
24494465;266345896;2
24494465;266345892;3
24494465;266345889;4
24494465;1386032743;5
24494465;266345885;6
24494465;266345881;7
24494465;266345878;8
24494465;266345874;9
24494631;1393946721;1
24494631;1393946718;2
24494631;1393946717;3
24494631;1393946713;4
24494631;1393946711;5
24494631;1393946709;6
24494631;1366953930;7
24494631;1393946715;8
24494631;452978872;9
24494631;1378448786;10
24494631;355912737;11
24494631;1393946781;12
24494631;452978878;13
24494631;1366953945;14
24494631;1393946811;15
24494631;1393946809;16
24494631;1393946806;17
24494631;1393946790;18
24494631;452978881;19
24494631;452978889;20
24494631;452978880;21
24494631;1393946766;22
24494631;1393946759;23
24494631;1393946753;24
24494631;1393946744;25
24494631;1393946739;26
24494631;1393946721;27
24498953;538373581;1
24498953;538373584;2
24498953;538373579;3
24498953;341053031;4
24498953;369792805;5
24498953;308796460;6
24498953;266395538;7
24498953;1393946839;8
24498953;1393946838;9
24498953;1393946837;10
24498953;1393946836;11
24498953;1393946834;12
24498953;272429910;13
24498953;1393946828;14
24498953;364874384;15
24498953;364874385;16
24498953;1393946810;17
24498953;1393946801;18
24498953;1393946778;19
24498953;355912737;20
24498953;1378448786;21
24498953;452978872;22
24498953;1393946715;23
24498953;1366953930;24
24498953;1393946707;25
24498953;266348347;26
24498953;1393946701;27
24498953;1393946694;28
24498953;1393946688;29
24498953;1366953918;30
24498953;34970381;31
24498953;392937413;32
24498953;392937416;33
24498953;392937421;34
24498953;1393946822;35
24498953;1393946823;36
24498953;1393946830;37
24498953;1393946829;38
24498953;538373581;39
24565112;25761297;1
24565112;1291419221;2
24565113;267091709;1
24565113;253685645;2
24565113;31114221;3
24565114;267091710;1
24565114;25761214;2
24565115;25761214;1
24565115;94579066;2
24565115;60655478;3
24565115;25761216;4
24565115;1366953811;5
24565115;1406882835;6
24565115;25530092;7
24565119;429456165;1
24565119;267091714;2
24565120;267091714;1
24565120;60655484;2
24565120;83382499;3
24565120;669927626;4
24565120;83382494;5
24565120;669927625;6
24565120;1366953680;7
24565120;33353032;8
24565120;899541242;9
24565120;259594026;10
24565120;33353030;11
24565120;33353029;12
24565122;29364462;1
24565122;31114213;2
24565122;33353028;3
24565122;31114214;4
24565122;259594025;5
24565122;29364463;6
24565337;256334788;1
24565337;976712820;2
24565337;976712818;3
24565337;847661321;4
24565337;976712805;5
24565337;267093374;6
24565338;267093380;1
24565338;267093381;2
24565338;267093382;3
24565338;267093383;4
24565341;267093397;1
24565341;267093396;2
24565341;267093395;3
24565341;986598213;4
24565341;338837552;5
24565341;267093394;6
24565341;386837512;7
24565341;267093379;8
24565341;267093380;9
24565341;343305898;10
24565341;267093378;11
24565341;1406882846;12
24565341;1406882822;13
24565341;355506668;14
24565341;1406882817;15
24565341;267093377;16
24565341;267093376;17
24565341;847661323;18
24565341;267093375;19
24565342;267093384;1
24565342;267093385;2
24565342;1406882855;3
24565342;1406882847;4
24565342;1406882825;5
24565342;267093386;6
24565342;267093387;7
24565342;1366953677;8
24565342;1366953674;9
24565342;267093388;10
24565342;267093389;11
24565343;267093389;1
24565343;267093390;2
24565344;267093390;1
24565344;267093391;2
24565344;267093392;3
24565344;267093393;4
24565344;256334798;5
24586850;267283335;1
24586850;1368112269;2
24586850;267283336;3
24586851;267283336;1
24586851;299067159;2
24586851;310517083;3
24586851;267283338;4
24586851;1368112278;5
24626066;59990775;1
24626066;1378448821;2
24626066;55466093;3
24626110;339268716;1
24626110;341053027;2
24689440;338827651;1
24689440;1341045138;2
24689440;338834274;3
24689440;268371885;4
24689440;273265932;5
24689440;338827629;6
24689440;268371886;7
24689440;338827627;8
24689440;268371887;9
24689440;338827624;10
24689440;338827622;11
24689440;338835343;12
24689440;338827621;13
24689440;338827619;14
24689440;338827616;15
24689440;338834579;16
24689440;338827614;17
24689440;338827612;18
24689440;338834580;19
24689440;338827610;20
24689440;338827609;21
24689440;268371889;22
24689440;338827607;23
24689440;338828932;24
24689440;338828930;25
24689440;338828927;26
24689440;338828923;27
24689440;338828919;28
24689440;1341045035;29
24689440;338827651;30
24689441;268371890;1
24689441;308796462;2
24689441;338835344;3
24697505;268454909;1
24697505;1370916171;2
24697505;1370916173;3
24697505;268454910;4
24697505;268454911;5
24697505;268454912;6
24697505;1370916169;7
24697505;1370916170;8
24697505;268454909;9
24732590;79818709;1
24732590;268809582;2
24732590;268809583;3
24732590;79818705;4
24732590;79818709;5
24732713;268810346;1
24732713;268810347;2
24732713;268810348;3
24732713;268810349;4
24732713;1149107929;5
24732713;1149107932;6
24732713;1149107953;7
24732713;268810346;8
24750218;55466113;1
24750218;295939520;2
24750218;308796464;3
24750219;55466100;1
24750219;268979747;2
24750219;1336896464;3
24750219;1336896472;4
24750219;55466110;5
24750409;295943434;1
24750409;1392931360;2
24750409;1392931364;3
24750409;1392931366;4
24750409;1392931361;5
24750409;1392931356;6
24750409;1392931374;7
24750409;1392931431;8
24750409;1392931452;9
24750409;1392931458;10
24750409;1392931469;11
24750409;1392931472;12
24750409;1392931478;13
24767252;59838536;1
24767252;583228657;2
24767313;34042714;1
24767313;583215817;2
24767313;583212734;3
24767313;631190789;4
24767313;269149037;5
24767491;269150238;1
24767491;1149075588;2
24767491;320913301;3
24767518;269150486;1
24767518;269150488;2
24767540;59778272;1
24767540;1149107951;2
24767540;60656064;3
24767659;78663853;1
24767659;26882868;2
24767704;77743009;1
24767704;26882864;2
24768024;50787407;1
24768024;71589740;2
24768024;350167783;3
24768024;25761199;4
24768026;50787410;1
24768026;79473496;2
24768026;79473494;3
24768132;269155918;1
24768132;269155919;2
24768132;269155920;3
24810359;1336896450;1
24810359;339266832;2
24810359;1322320768;3
24810359;1336896475;4
24810359;1336896506;5
24810359;1336896491;6
24810359;1336896458;7
24810359;1336896480;8
24810359;1336896487;9
24810359;1336896428;10
24810359;1336896469;11
24810359;1336896486;12
24810359;1336896419;13
24810359;1336896450;14
24812675;269570972;1
24812675;355506668;2
24812675;360016299;3
24812675;269570973;4
24812675;310230181;5
24812675;269570975;6
24812675;310230185;7
24812675;847661323;8
24812675;269570978;9
24813170;269574742;1
24813170;269574744;2
24813170;269574746;3
24813170;269574748;4
24813818;256263229;1
24813818;269581303;2
24813820;267283338;1
24813820;269581315;2
24813820;269581318;3
24829913;269751354;1
24829913;269751356;2
24829914;259028992;1
24829914;259029569;2
24829914;259029576;3
24829914;512075424;4
24829914;269751358;5
24829914;269751362;6
24829914;259028992;7
24830130;256232176;1
24830130;832511957;2
24830131;269753678;1
24830131;77669193;2
24830294;29862175;1
24830294;269754939;2
24830294;735727899;3
24830294;303302862;4
24843185;269916971;1
24843185;34042693;2
24887839;339268717;1
24887839;270425224;2
24887839;270425225;3
24887839;1392931322;4
24888011;510587949;1
24888011;535183597;2
24888011;26235000;3
24929615;261742495;1
24929615;29727585;2
24929615;29791544;3
24929624;29791544;1
24929624;1256887911;2
24929624;29727594;3
24929624;29727595;4
25012391;271917422;1
25012391;94592918;2
25012391;271917423;3
25012391;271917424;4
25012391;271917425;5
25012391;271917422;6
25012392;60655251;1
25012392;735727897;2
25012392;34042703;3
25012393;60655248;1
25012393;1370916168;2
25012393;271917443;3
25012393;60655245;4
25012394;271917443;1
25012394;458888869;2
25012394;271917441;3
25012394;271917442;4
25012799;77683419;1
25012799;77683468;2
25012799;77683434;3
25012799;77683439;4
25014535;83390175;1
25014535;269574742;2
25014623;31114211;1
25014623;259594025;2
